path_idx	origin	label	A&B	C=A	C=A&B	C=B	M=A>B	a1	a1a1	a1a1a2	a1a1a2a2	a1a2	a1a2a2	a2	a2a2
224	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
224	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
224	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
224	25	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
224	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
224	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
224	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
224	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
225	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
225	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
225	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
225	25	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
225	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
225	25	B=[a1+a2,a1+a2]	1	0	0	1	0	0	0	0	0	2	0	0	0
225	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
225	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
226	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
226	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
226	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
226	25	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
226	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
226	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
226	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
226	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
227	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
227	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
227	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
227	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
227	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
227	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
228	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
228	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
228	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
228	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
228	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
228	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
229	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
229	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
229	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
229	25	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
229	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
229	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
230	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
230	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
230	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
230	25	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
230	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
230	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
230	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
231	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
231	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
231	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
231	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
231	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
231	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
231	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
232	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
232	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
232	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
232	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
232	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
232	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
232	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
233	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
233	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
233	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
233	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
233	25	A=[a2+a2];B=[a1+a1]	1	0	0	0	1	0	1	0	0	0	0	0	1
233	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
233	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
234	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
234	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
234	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
234	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
234	25	A=[a2+a2];B=[a1+a1]	1	0	0	0	1	0	1	0	0	0	0	0	1
234	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
234	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
234	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
235	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
235	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
235	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
235	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
235	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
235	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
235	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
235	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
236	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
236	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
236	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
236	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
236	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
236	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
236	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
236	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
237	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
237	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
237	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
237	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
237	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
237	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
237	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
237	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
238	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
238	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
238	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
238	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
238	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
238	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
238	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
238	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
239	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
239	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
239	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
239	25	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
239	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
239	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
239	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
240	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
240	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
240	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
240	25	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
240	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
240	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
240	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
241	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
241	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
241	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
241	25	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
241	25	A=[a1];B=[a1+a2+a2]	1	0	0	0	1	1	0	0	0	0	1	0	0
241	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
241	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
242	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
242	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
242	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
242	25	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
242	25	A=[a1];B=[a1+a2+a2]	1	0	0	0	1	1	0	0	0	0	1	0	0
242	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
242	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
242	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
243	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
243	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
243	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
243	25	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
243	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
243	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
243	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
243	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
244	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
244	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
244	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
244	25	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
244	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
244	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
244	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
244	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
245	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
245	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
245	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
245	25	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
245	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
245	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
245	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
245	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
246	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
246	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
246	25	A=[a1,a2+a2];B=[a1]	1	1	0	0	2	2	0	0	0	0	0	0	1
246	25	A=[a1];B=[a1,a2+a2]	1	0	0	1	1	2	0	0	0	0	0	0	1
246	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
246	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
246	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
246	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
247	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
247	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
247	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
247	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
247	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
247	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
247	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
248	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
248	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
248	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
248	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
248	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
248	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
248	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
249	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
249	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
249	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
249	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
249	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
249	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
249	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
250	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
250	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
250	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
250	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
250	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
250	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
250	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
251	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
251	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
251	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
251	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
251	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
251	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
251	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
252	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
252	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
252	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
252	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
252	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
252	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
252	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
253	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
253	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
253	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
253	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
253	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
253	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
253	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
254	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
254	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
254	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
254	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
254	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
254	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
254	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
255	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
255	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
255	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
255	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
255	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
255	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
255	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
256	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
256	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
256	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
256	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
256	25	A=[a2+a2];B=[a1+a1]	1	0	0	0	1	0	1	0	0	0	0	0	1
256	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
256	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
257	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
257	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
257	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
257	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
257	25	A=[a2+a2];B=[a1+a1]	1	0	0	0	1	0	1	0	0	0	0	0	1
257	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
257	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
257	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
258	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
258	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
258	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
258	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
258	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
258	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
258	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
258	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
259	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
259	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
259	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
259	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
259	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
259	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
259	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
259	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
260	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
260	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
260	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
260	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
260	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
260	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
260	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
260	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
261	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
261	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
261	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
261	25	A=[a2+a2];B=[a1,a1]	1	0	0	1	1	2	0	0	0	0	0	0	1
261	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
261	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
261	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
261	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
262	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
262	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
262	25	A=[a2,a2];B=[a1,a1]	1	1	0	1	2	2	0	0	0	0	0	2	0
262	25	A=[a2,a2];B=[a1+a1]	1	1	0	0	2	0	1	0	0	0	0	2	0
262	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
262	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
262	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
263	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
263	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
